-190.0, 0.0, -176.13968679372005, -10.070106995836738, -181.43385534379996, -26.363882385448672, -195.29416855007992, -16.293775389611934
-190.0, -0.0, -176.13968679372005, 10.070106995836738, -181.43385534379996, 26.363882385448672, -195.29416855007992, 16.293775389611934
-170.84551824364013, -26.363882385448676, -176.13968679372005, -10.070106995836738, -181.43385534379996, -26.363882385448672, -176.13968679372005, -42.65765777506061
-190.0, -0.0, -176.13968679372005, 10.070106995836738, -162.27937358744006, 0.0, -176.13968679372002, -10.070106995836738
-170.84551824364013, 26.363882385448676, -176.13968679372005, 10.070106995836738, -181.43385534379996, 26.363882385448672, -176.13968679372005, 42.65765777506061
-170.84551824364013, -58.95143316467254, -156.98520503736015, -69.02154016050929, -162.2793735874401, -85.31531555012123, -176.13968679372007, -75.24520855428447
-170.84551824364013, 58.95143316467254, -156.98520503736015, 69.02154016050929, -162.2793735874401, 85.31531555012123, -176.13968679372007, 75.24520855428447
-176.13968679372005, -42.657657775060606, -170.84551824364013, -58.95143316467254, -153.71322893124, -58.95143316467255, -159.0073974813199, -42.65765777506062
-176.13968679372005, -42.657657775060606, -170.84551824364013, -26.363882385448676, -153.71322893124, -26.363882385448683, -159.0073974813199, -42.65765777506061
-176.13968679372005, -10.070106995836738, -170.84551824364013, -26.363882385448676, -153.71322893124, -26.363882385448683, -159.0073974813199, -10.070106995836746
-176.13968679372005, 10.070106995836738, -170.84551824364013, 26.363882385448676, -153.71322893124, 26.363882385448683, -159.0073974813199, 10.070106995836746
-176.13968679372005, 42.657657775060606, -170.84551824364013, 26.363882385448676, -153.71322893124, 26.363882385448683, -159.0073974813199, 42.65765777506061
-176.13968679372005, 42.657657775060606, -170.84551824364013, 58.95143316467254, -153.71322893124, 58.95143316467255, -159.0073974813199, 42.65765777506062
-159.00739748131997, -95.38542254595797, -145.14708427503996, -85.31531555012123, -162.2793735874401, -85.31531555012123, -176.1396867937201, -95.38542254595797
-159.00739748131997, 95.38542254595797, -145.14708427503996, 85.31531555012123, -162.2793735874401, 85.31531555012123, -176.1396867937201, 95.38542254595797
-159.0073974813199, -10.070106995836738, -176.13968679372005, -10.070106995836738, -162.27937358744006, -0.0, -145.14708427503993, 0.0
-159.0073974813199, 10.070106995836738, -176.13968679372005, 10.070106995836738, -162.27937358744006, 0.0, -145.14708427503993, 0.0
-156.98520503736015, -69.02154016050929, -170.84551824364013, -58.95143316467254, -153.71322893124, -58.95143316467255, -139.85291572496, -69.0215401605093
-156.98520503736015, 69.02154016050929, -170.84551824364013, 58.95143316467254, -153.71322893124, 58.95143316467255, -139.85291572496, 69.0215401605093
-139.85291572496004, -69.02154016050929, -156.98520503736015, -69.02154016050929, -162.2793735874401, -85.31531555012123, -145.14708427504, -85.31531555012123
-139.85291572496004, 69.02154016050929, -156.98520503736015, 69.02154016050929, -162.2793735874401, 85.31531555012123, -145.14708427504, 85.31531555012123
-145.14708427503996, -85.31531555012123, -139.85291572496004, -101.60909093973316, -153.71322893124002, -111.6791979355699, -159.00739748131994, -95.38542254595797
-145.14708427503996, 85.31531555012123, -139.85291572496004, 101.60909093973316, -153.71322893124002, 111.6791979355699, -159.00739748131994, 95.38542254595797
-145.14708427503996, -52.72776477089735, -139.85291572496004, -69.02154016050929, -153.71322893124, -58.95143316467255, -159.0073974813199, -42.65765777506061
-145.14708427503996, -32.58755077922388, -159.00739748131994, -42.65765777506061, -153.71322893124, -26.363882385448683, -139.85291572496, -16.29377538961195
-145.14708427503996, -0.0, -159.0073974813199, -10.070106995836738, -153.71322893124, -26.363882385448683, -139.85291572496004, -16.293775389611945
-145.14708427503996, 0.0, -159.0073974813199, 10.070106995836738, -153.71322893124, 26.363882385448683, -139.85291572496004, 16.293775389611945
-145.14708427503996, 32.58755077922388, -159.00739748131994, 42.65765777506061, -153.71322893124, 26.363882385448683, -139.85291572496, 16.29377538961195
-145.14708427503996, 52.72776477089735, -139.85291572496004, 69.02154016050929, -153.71322893124, 58.95143316467255, -159.0073974813199, 42.65765777506061
-159.00739748131994, -42.65765777506061, -145.14708427503996, -52.72776477089735, -131.28677106876, -42.65765777506062, -145.14708427504, -32.58755077922388
-159.00739748131994, 42.65765777506061, -145.14708427503996, 52.72776477089735, -131.28677106876, 42.65765777506062, -145.14708427504, 32.58755077922388
-125.99260251868009, -111.6791979355699, -139.85291572496004, -101.60909093973316, -153.71322893124002, -111.6791979355699, -139.85291572496007, -121.74930493140664
-125.99260251868009, 111.6791979355699, -139.85291572496004, 101.60909093973316, -153.71322893124002, 111.6791979355699, -139.85291572496007, 121.74930493140664
-139.85291572496004, -121.74930493140664, -125.99260251868009, -111.6791979355699, -131.28677106876, -127.97297332518184, -145.14708427503996, -138.04308032101858
-139.85291572496004, -101.60909093973316, -125.99260251868009, -111.6791979355699, -131.28677106876, -95.38542254595797, -145.14708427503996, -85.31531555012123
-139.85291572496004, -69.02154016050929, -125.99260251868009, -79.09164715634603, -131.28677106876, -95.38542254595797, -145.14708427503996, -85.31531555012123
